job_id,date_posted,skill,type,bloom,confidence_score,confidence_tier,source,semantic_density,context_agreement,sentence_id,sentence_text
in-931efeb34bda9c01,,ensure quality,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-931efeb34bda9c01_0004,"The position works closely with clients, Technical Leads, and IT leadership to plan enhancements, evaluate system impacts, ensure quality, and maintain compliance with established processes and security standards."
in-931efeb34bda9c01,,maintain compliance with established processes and security standards,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-931efeb34bda9c01_0004,"The position works closely with clients, Technical Leads, and IT leadership to plan enhancements, evaluate system impacts, ensure quality, and maintain compliance with established processes and security standards."
in-61a5c25efc2b2cc5,,"design, develop, and support advanced business intelligence solutions",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-61a5c25efc2b2cc5_0003,"Our diverse workforce of 13,000 has delivered large -scale, mission -critical, and multi -platform projects for governments and enterprises in Singapore and the APAC region. Job Description As a BI Developer, you will design, develop, and support advanced business intelligence solutions using Qlik Sense."
in-52908f5b7d4ae2ba,,assist project staff,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-52908f5b7d4ae2ba_0001,Description The Assistant Substation Engineer will work under the supervision of a licensed professional engineer to assist project staff in the preparation of design deliverables for new and modified high -voltage (13kV to 765kV) electrical power substation projects.
in-52908f5b7d4ae2ba,,preparation of design deliverables,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-52908f5b7d4ae2ba_0001,Description The Assistant Substation Engineer will work under the supervision of a licensed professional engineer to assist project staff in the preparation of design deliverables for new and modified high -voltage (13kV to 765kV) electrical power substation projects.
in-52908f5b7d4ae2ba,,attention to detail,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-52908f5b7d4ae2ba_0002,"Microsoft Office Suite). Strong attention to detail and organizational skills. Demonstrated critical thinking skills. Desire to work in a collaborative team environment. Demonstrated leadership skills. Minimum of a 3 .0 GPA strongly preferred. Involvement on campus or in the community preferred. Candidates must be legally authorized to work permanently (i.e., without time limitations, without restrictions or without need for work sponsorship) in the country where this position is located."
in-52908f5b7d4ae2ba,,organizational skills.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-52908f5b7d4ae2ba_0002,"Microsoft Office Suite). Strong attention to detail and organizational skills. Demonstrated critical thinking skills. Desire to work in a collaborative team environment. Demonstrated leadership skills. Minimum of a 3 .0 GPA strongly preferred. Involvement on campus or in the community preferred. Candidates must be legally authorized to work permanently (i.e., without time limitations, without restrictions or without need for work sponsorship) in the country where this position is located."
in-52908f5b7d4ae2ba,,critical thinking skills.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-52908f5b7d4ae2ba_0002,"Microsoft Office Suite). Strong attention to detail and organizational skills. Demonstrated critical thinking skills. Desire to work in a collaborative team environment. Demonstrated leadership skills. Minimum of a 3 .0 GPA strongly preferred. Involvement on campus or in the community preferred. Candidates must be legally authorized to work permanently (i.e., without time limitations, without restrictions or without need for work sponsorship) in the country where this position is located."
in-52908f5b7d4ae2ba,,work in a collaborative team environment.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-52908f5b7d4ae2ba_0002,"Microsoft Office Suite). Strong attention to detail and organizational skills. Demonstrated critical thinking skills. Desire to work in a collaborative team environment. Demonstrated leadership skills. Minimum of a 3 .0 GPA strongly preferred. Involvement on campus or in the community preferred. Candidates must be legally authorized to work permanently (i.e., without time limitations, without restrictions or without need for work sponsorship) in the country where this position is located."
in-52908f5b7d4ae2ba,,leadership skills.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-52908f5b7d4ae2ba_0002,"Microsoft Office Suite). Strong attention to detail and organizational skills. Demonstrated critical thinking skills. Desire to work in a collaborative team environment. Demonstrated leadership skills. Minimum of a 3 .0 GPA strongly preferred. Involvement on campus or in the community preferred. Candidates must be legally authorized to work permanently (i.e., without time limitations, without restrictions or without need for work sponsorship) in the country where this position is located."
in-57d0e9b2fff9b11a,,maintain the cyber security and resilience of the National Gas Transmission System.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-57d0e9b2fff9b11a_0003,"We are the national gas network, providing secure energy to power Britain, achieve net zero, and maintain our industrial competitiveness. About the role - We’re looking for a Gas Operational Technology Cyber Technician with an electrical, instrumentation, or controls background to help maintain the cyber security and resilience of the National Gas Transmission System. This is not an IT or office based cyber role. Instead, you’ll be working hands on with industrial control systems, field equipment, networks, and OT assets across our gas terminals and Above Ground Installations (AGIs)."
in-57d0e9b2fff9b11a,,supporting the systems,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-57d0e9b2fff9b11a_0004,"You’ll be out on site, supporting the systems that keep Britain’s gas infrastructure running safely."
in-57d0e9b2fff9b11a,,doing things properly,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-57d0e9b2fff9b11a_0005,"You take pride in doing things properly, have a methodical approach and bring a strong sense of ownership to your work."
in-57d0e9b2fff9b11a,,methodical approach,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-57d0e9b2fff9b11a_0005,"You take pride in doing things properly, have a methodical approach and bring a strong sense of ownership to your work."
in-57d0e9b2fff9b11a,,ownership,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-57d0e9b2fff9b11a_0005,"You take pride in doing things properly, have a methodical approach and bring a strong sense of ownership to your work."
in-f4d6d53b66af8cbd,,customer -first mindset,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-f4d6d53b66af8cbd_0002,"With a customer -first mindset, we make doing business with McCain easy. About the role. As a Reporting & Analytics Specialist, you will be primarily responsible for responding to HR Report Requests submitted for data from our core Global HR systems (e.g."
in-f4d6d53b66af8cbd,,responding to HR Report Requests,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-f4d6d53b66af8cbd_0002,"With a customer -first mindset, we make doing business with McCain easy. About the role. As a Reporting & Analytics Specialist, you will be primarily responsible for responding to HR Report Requests submitted for data from our core Global HR systems (e.g."
in-f4d6d53b66af8cbd,,reinforces our HR security model,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-f4d6d53b66af8cbd_0005,"You will do this in a manner that reinforces our HR security model, protecting the privacy of our employees and corporate data by ensuring recipients are authorized to view what they are requesting for a justifiable business purpose and will deliver the data in a secure manner."
in-f4d6d53b66af8cbd,,protecting the privacy of our employees and corporate data,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-f4d6d53b66af8cbd_0005,"You will do this in a manner that reinforces our HR security model, protecting the privacy of our employees and corporate data by ensuring recipients are authorized to view what they are requesting for a justifiable business purpose and will deliver the data in a secure manner."
in-f4d6d53b66af8cbd,,ensuring recipients are authorized to view what they are requesting for a justifiable business purpose,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-f4d6d53b66af8cbd_0005,"You will do this in a manner that reinforces our HR security model, protecting the privacy of our employees and corporate data by ensuring recipients are authorized to view what they are requesting for a justifiable business purpose and will deliver the data in a secure manner."
in-f4d6d53b66af8cbd,,deliver the data in a secure manner,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-f4d6d53b66af8cbd_0005,"You will do this in a manner that reinforces our HR security model, protecting the privacy of our employees and corporate data by ensuring recipients are authorized to view what they are requesting for a justifiable business purpose and will deliver the data in a secure manner."
in-f4d6d53b66af8cbd,,evolve our HR reporting service offering,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-f4d6d53b66af8cbd_0006,"Furthermore, you will help evolve our HR reporting service offering by enhancing our tools and systems that enable delivery based on strategic needs and priorities."
in-f4d6d53b66af8cbd,,enhancing our tools and systems,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-f4d6d53b66af8cbd_0006,"Furthermore, you will help evolve our HR reporting service offering by enhancing our tools and systems that enable delivery based on strategic needs and priorities."
in-f4d6d53b66af8cbd,,enable delivery based on strategic needs and priorities.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-f4d6d53b66af8cbd_0006,"Furthermore, you will help evolve our HR reporting service offering by enhancing our tools and systems that enable delivery based on strategic needs and priorities."
in-f4d6d53b66af8cbd,,translate needs to deliverables.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-f4d6d53b66af8cbd_0007,"This will involve a deep understanding of our HR data, stakeholders and connection to our business to translate needs to deliverables."
in-f4d6d53b66af8cbd,,assist with the HR reporting needs,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-f4d6d53b66af8cbd_0008,"In the near term, your primary focus will be to assist with the HR reporting needs related to Time Keeping and Attendance process and then support the reporting needs from other HR systems over time."
in-f4d6d53b66af8cbd,,support the reporting needs from other HR systems,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-f4d6d53b66af8cbd_0008,"In the near term, your primary focus will be to assist with the HR reporting needs related to Time Keeping and Attendance process and then support the reporting needs from other HR systems over time."
in-f4d6d53b66af8cbd,,support the broader Digital HR Team,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-f4d6d53b66af8cbd_0010,"Finally, through collaboration you will often support the broader Digital HR Team by providing data analysis, reporting and analytical skills to accelerate testing, opportunity analysis, break -fix analysis, upgrade analysis, and other supporting tasks as required."
in-f4d6d53b66af8cbd,,"providing data analysis, reporting and analytical skills",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-f4d6d53b66af8cbd_0010,"Finally, through collaboration you will often support the broader Digital HR Team by providing data analysis, reporting and analytical skills to accelerate testing, opportunity analysis, break -fix analysis, upgrade analysis, and other supporting tasks as required."
in-f4d6d53b66af8cbd,,accelerate testing,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-f4d6d53b66af8cbd_0010,"Finally, through collaboration you will often support the broader Digital HR Team by providing data analysis, reporting and analytical skills to accelerate testing, opportunity analysis, break -fix analysis, upgrade analysis, and other supporting tasks as required."
